,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
GBR,0.23553984750848694,0.21087839471666076,0.028031028527222175,0.10645431385394968,2.510264823396877e-05,0.0951984963538133,0.06788378790157015,0.01834247200063546,0.27357641824552337,9.393502983243486e-05,0.0,0.04114214715854335,0.2516824472497009,0.00042800244119273455,0.04395057692084639,0.06449514395956575,0.09252158905543947,0.2558650672419684,0.29871333631270425,0.012442625655580724,0.008826597777971125,0.022747815109068523,0.014335786049325661,0.0002214566155467734,0.024506042376905922,0.0008335377645388072,0.25087197191006383
GIH,0.1022332954295779,0.07195356057698683,0.0010158041361053847,0.017434904351026893,0.04605553447179325,0.013609857368581611,0.0072005670891513475,0.004525467689403948,0.1406495447316422,0.03842468161738009,0.04114214715854335,0.0,0.13062033876245213,0.035520301246381655,7.28162423437156e-05,0.003185364068244048,0.014299808036583195,0.11145862442947117,0.14338809706963768,0.009477368810896713,0.012932937261887888,0.0021994809984844242,0.006940581293794248,0.019883434694727028,0.0022829899796409474,0.0321583933820607,0.129984881146753
GWD,0.0035890981414824605,0.011464276982816511,0.1594446976042005,0.058356832552908675,0.30856571344946204,0.06711825410593647,0.08774737460132954,0.18403303414233485,3.496520469566536e-05,0.2540505127618035,0.2516824472497009,0.13062033876245213,0.0,0.2810481925964269,0.12684545735362893,0.09833894881047212,0.06778051008607648,0.0021820756135936116,5.388966318979789e-07,0.1884930786693569,0.21260465888711164,0.17328872327610093,0.1974773822475375,0.25880330599408236,0.16472852596143991,0.24892305970814235,9.210546647318322e-07
IBS,0.24320961314035866,0.19685791046383075,0.024543459235034447,0.10018248044357574,0.0007247863021738537,0.09116058467803394,0.07144160565884611,0.014825247388474804,0.29545378829957375,0.0001342184654295031,0.00042800244119273455,0.035520301246381655,0.2810481925964269,0.0,0.03877959270206748,0.0593958955631438,0.09252546584256457,0.25596511110177866,0.2988668168996784,0.008223117820363939,0.005714195611937077,0.019880173856157524,0.01115303834599382,4.047453667691168e-06,0.019992609730961265,5.356555713775258e-05,0.28017894301403656
ITU,0.09769161157024911,0.06732772144860837,0.0016358152841876054,0.01526886168114983,0.049794862405034154,0.01172978407425802,0.005948621152440147,0.0057573077859931375,0.13622944848466714,0.04129104751062651,0.04395057692084639,7.28162423437156e-05,0.12684545735362893,0.03877959270206748,0.0,0.002298976450914108,0.01243803240767552,0.10636076009174007,0.13767839699165046,0.01113078726625782,0.014919486634604264,0.003081544299754756,0.008454198486167599,0.022440080807598694,0.003170940785558463,0.03495034088675933,0.12621593161117822
JPT,0.07139680666565348,0.04530093244409676,0.007787798717516333,0.005750038434659045,0.07273161707719432,0.0036664452764408376,0.0009463825945700999,0.015278262615408484,0.10607327020842318,0.06162334559712626,0.06449514395956575,0.003185364068244048,0.09833894881047212,0.0593958955631438,0.002298976450914108,0.0,0.004114821360223038,0.07869730486281712,0.10638892878732283,0.023244013930968664,0.0287328926181682,0.010636654340374703,0.01948479333335973,0.03548396016012226,0.010837943663050043,0.05420182249558142,0.097777592393283
KHV,0.042363278102398524,0.02166244887313228,0.023211910871350463,0.00012727731449371486,0.10912921588153258,1.5472097082433865e-05,0.0010632109233812343,0.03499132232452821,0.07260704358465582,0.09039190013239778,0.09252158905543947,0.014299808036583195,0.06778051008607648,0.09252546584256457,0.01243803240767552,0.004114821360223038,0.0,0.04725541333370133,0.06944319739242438,0.04463723933062581,0.05314456969046323,0.02810447920670005,0.04123542343187917,0.06425871459973558,0.02783080360561942,0.08291322085062142,0.0673017420320265
LWK,0.00015673981191227925,0.004586954966464607,0.13257469380934356,0.04274194802760535,0.2799503568569573,0.04926163227797124,0.059882590372860714,0.1577062079622259,0.002865687123643373,0.2532912089151732,0.2558650672419684,0.11145862442947117,0.0021820756135936116,0.25596511110177866,0.10636076009174007,0.07869730486281712,0.04725541333370133,0.0,0.002289505653677209,0.17679142065183395,0.19240935728857558,0.14251130431467002,0.16962240403609877,0.17361180178866278,0.14344851810453466,0.24206859109956522,0.002096605224135452
MSL,0.0036186262337855636,0.013237606682493835,0.16654977905769436,0.0641913837461232,0.32386268167770343,0.07201134024564076,0.08377834770562942,0.19405498552907283,4.313228717602809e-05,0.29613584471527526,0.29871333631270425,0.14338809706963768,5.388966318979789e-07,0.2988668168996784,0.13767839699165046,0.10638892878732283,0.06944319739242438,0.002289505653677209,0.0,0.2148558273291394,0.231625317060525,0.17726630391452453,0.20691099011779446,0.20465364711790893,0.17865648970150866,0.28440352466508245,3.451998347276959e-08
MXL,0.16301502574655333,0.13105221752074805,0.004175459525914484,0.05155006858066688,0.013638976567154286,0.04448671987325908,0.029951628497347893,0.0009021329452367339,0.20368747690683187,0.010565836009912403,0.012442625655580724,0.009477368810896713,0.1884930786693569,0.008223117820363939,0.01113078726625782,0.023244013930968664,0.04463723933062581,0.17679142065183395,0.2148558273291394,0.0,0.0002511703581549279,0.002413986667772379,0.00019769511424081484,0.003849221644386581,0.002483966635570712,0.007059663335842702,0.18775871457903792
PEL,0.18018368680434277,0.14134487577110538,0.006626159604818089,0.059483354163559946,0.010458160848234864,0.052267039950485115,0.03744578467324989,0.002142667639180158,0.2263081971370446,0.007343271753787941,0.008826597777971125,0.012932937261887888,0.21260465888711164,0.005714195611937077,0.014919486634604264,0.0287328926181682,0.05314456969046323,0.19240935728857558,0.231625317060525,0.0002511703581549279,0.0,0.004332078025251908,0.000906837549101773,0.002969827108545097,0.004368992722638744,0.0045602418236829634,0.2118225006900178
PJL,0.13466285245305004,0.09452752720749072,0.00023528286994282458,0.03145537522374682,0.028183324600936567,0.026622430528500857,0.017948538368746898,0.0004032177182156219,0.18182884629006005,0.020944917215943545,0.022747815109068523,0.0021994809984844242,0.17328872327610093,0.019880173856157524,0.003081544299754756,0.010636654340374703,0.02810447920670005,0.14251130431467002,0.17726630391452453,0.002413986667772379,0.004332078025251908,0.0,0.001315774780180609,0.013087619208723856,1.736867227991416e-07,0.01666670087579733,0.17256025486184448
PUR,0.16006188362793483,0.11859030822801002,0.002669007091768721,0.04573782217048339,0.01754498728177216,0.03975390653027876,0.02828955129773322,0.00026268341388298,0.20814283973359848,0.012674214455286902,0.014335786049325661,0.006940581293794248,0.1974773822475375,0.01115303834599382,0.008454198486167599,0.01948479333335973,0.04123542343187917,0.16962240403609877,0.20691099011779446,0.00019769511424081484,0.000906837549101773,0.001315774780180609,0.0,0.0067041889999039355,0.0012831492297236946,0.009159655565144592,0.19671189369783806
SIB,0.17881065390414824,0.11192482705445277,0.015366265227243455,0.05960472471618134,0.0005271441290190519,0.05696371718283909,0.05825385953779606,0.008855764987732488,0.24854929971821124,8.706551911908033e-05,0.0002214566155467734,0.019883434694727028,0.25880330599408236,4.047453667691168e-06,0.022440080807598694,0.03548396016012226,0.06425871459973558,0.17361180178866278,0.20465364711790893,0.003849221644386581,0.002969827108545097,0.013087619208723856,0.0067041889999039355,0.0,0.011204829346724345,1.0429801195054158e-05,0.25803530370190114
STU,0.13327022796768592,0.09821628835584127,0.00024715425328288514,0.03213393707154468,0.028186694406778307,0.026913008107625393,0.017238645646174205,0.0003869887155375894,0.17597420584797593,0.02229695001803772,0.024506042376905922,0.0022829899796409474,0.16472852596143991,0.019992609730961265,0.003170940785558463,0.010837943663050043,0.02783080360561942,0.14344851810453466,0.17865648970150866,0.002483966635570712,0.004368992722638744,1.736867227991416e-07,0.0012831492297236946,0.011204829346724345,0.0,0.017484855051178777,0.16402295403458014
TSI,0.224965467251498,0.1922413733292364,0.021113670546495232,0.09372885902324593,0.0011314148242470043,0.08383558954460664,0.060983567883506944,0.012477429601490831,0.26776647295670225,0.00037398591127615384,0.0008335377645388072,0.0321583933820607,0.24892305970814235,5.356555713775258e-05,0.03495034088675933,0.05420182249558142,0.08291322085062142,0.24206859109956522,0.28440352466508245,0.007059663335842702,0.0045602418236829634,0.01666670087579733,0.009159655565144592,1.0429801195054158e-05,0.017484855051178777,0.0,0.24810355477115398
YRI,0.003477223067959412,0.011275609871387114,0.1587429421795464,0.0579211489504519,0.30766964069547115,0.06664779094485525,0.08720377113791399,0.1832896117790431,4.718044427578518e-05,0.25323082537227,0.25087197191006383,0.129984881146753,9.210546647318322e-07,0.28017894301403656,0.12621593161117822,0.097777592393283,0.0673017420320265,0.002096605224135452,3.451998347276959e-08,0.18775871457903792,0.2118225006900178,0.17256025486184448,0.19671189369783806,0.25803530370190114,0.16402295403458014,0.24810355477115398,0.0
