,ACB,ASW,BEB,CDX,CEU,CHB,CHS,CLM,ESN,FIN,GBR,GIH,GWD,IBS,ITU,JPT,KHV,LWK,MSL,MXL,PEL,PJL,PUR,SIB,STU,TSI,YRI
GBR,0.008157682834406833,0.0020686251321809838,0.005117665102932164,0.000639026107720948,0.00018417783789052998,7.530415706126453e-07,0.0005004685895983816,0.008831300069873435,0.011286528065051616,0.0001748110699741589,0.0,0.0020826607747568946,0.008706102066992105,0.00021832517253739576,0.003491311361269132,0.0013136061946901344,0.0027933396521442346,0.0035087207753195515,0.008734642145070984,0.014046974594506661,0.03350348959503265,0.0007248788452915806,0.00582679087775801,8.614045287298771e-05,0.003517661453346323,0.00023801300343368788,0.007083832397892933
GIH,0.018423073519857072,0.00821538774944966,0.0006972608166857492,0.0004152514406644698,0.0032706065819198163,0.002162779171235143,0.0004744003522811651,0.01935019089959898,0.022790788023831894,0.0010523225814018876,0.0020826607747568946,0.0,0.01881161584585874,0.003499481739492731,0.00018210184597067944,8.81470098237585e-05,5.628002473185259e-05,0.010987254784450062,0.019310470738798224,0.026872227867775846,0.05206248736332277,0.0003164132479941752,0.01471321701948478,0.0015057714993197133,0.00019076195841369147,0.003724003462487969,0.01638030430965486
GWD,7.112513692634307e-05,0.0024318207722491677,0.027751503697846593,0.013584972728292613,0.00735342399243229,0.008920512136207736,0.015019728702985947,1.3194206594548156e-05,0.00011628937327914469,0.011413679991868202,0.008706102066992105,0.01881161584585874,0.0,0.007125368759363008,0.022564085207200477,0.016601562219119088,0.02178000437756107,0.0015201790789263093,3.710993268891575e-05,0.0003280467947548439,0.007510925911611785,0.015844508423478284,0.00045406532423604955,0.0048388841160946034,0.023096327688646015,0.006599823328243048,9.919375317428008e-05
IBS,0.005734591312177996,0.0008068860446839824,0.007482949682874347,0.0015229961242592188,9.38917028419357e-07,0.00020035820291986237,0.0014892663635531606,0.006573880288990922,0.009140698800049375,0.0007694013586691074,0.00021832517253739576,0.003499481739492731,0.007125368759363008,0.0,0.005237891127165656,0.0025201764334912406,0.004560567234432612,0.0018583408412595843,0.005936673129135592,0.01035002537085055,0.029480637524670724,0.0018354590067676682,0.004016308416460892,1.565050435550916e-07,0.0053575166759729015,1.503595662122867e-08,0.005559160607035756
ITU,0.022244124219977714,0.010792340120681067,0.0001687599956808478,0.0011455882132196333,0.0049297573673650775,0.003598752425115764,0.001221502789539738,0.023245802227656473,0.02697239661437817,0.0021089757749879236,0.003491311361269132,0.00018210184597067944,0.022564085207200477,0.005237891127165656,0.0,0.0005236230436933087,3.546479616656218e-05,0.013985065155526713,0.023214052175429063,0.03142903482127415,0.058303915913415445,0.0009670286045022934,0.01812572980085825,0.0022853284350695248,1.0740577034174177e-07,0.005550544647193494,0.01989211971441358
JPT,0.016048762310884934,0.006598642026096793,0.0012804090039170996,0.00012078975113995346,0.002344653197007496,0.0013793495603272642,0.00016133910184916366,0.016966673507171334,0.0202727676157788,0.0005314334624799549,0.0013136061946901344,8.81470098237585e-05,0.016601562219119088,0.0025201764334912406,0.0005236230436933087,0.0,0.00028478844310746675,0.009124902546405116,0.016833453868001103,0.023948566348308196,0.048213496249437555,7.360098128138296e-05,0.012645291959701363,0.0010933412827831394,0.0005382892858901203,0.0026725756363890876,0.014309560108722835
KHV,0.020781838645530157,0.009399901561386747,0.00036136010335542423,0.0007688766662302118,0.0043191144404054775,0.002913928108898636,0.0008733797515727898,0.021968581076611107,0.02588172370823408,0.0015874586805885405,0.0027933396521442346,5.628002473185259e-05,0.02178000437756107,0.004560567234432612,3.546479616656218e-05,0.00028478844310746675,0.0,0.012613688972402178,0.021485034297919047,0.02941943883852122,0.056598170674457444,0.0006489865844207738,0.01699802089167416,0.0021439472251287652,3.96025557103925e-05,0.004709020193759863,0.019095043379393464
LWK,0.0010307343122958714,0.0001857691985103908,0.017172394405610972,0.007115284298383028,0.001882475043219785,0.0034246611980173094,0.006544370488053322,0.001349472413283692,0.0025412552218082485,0.0052617003600110455,0.0035087207753195515,0.010987254784450062,0.0015201790789263093,0.0018583408412595843,0.013985065155526713,0.009124902546405116,0.012613688972402178,0.0,0.0011909985582648636,0.0035712608910117277,0.01618293717371347,0.007393282134304135,0.00036411256585803446,0.0008688472051845875,0.01407661230619538,0.0019285934973362793,0.0008717062265212501
MSL,5.136996969718379e-06,0.0022690632317974124,0.027304952568760418,0.014031146798987747,0.0059112528783938564,0.008633434928407471,0.01319638494318599,7.066255567555959e-06,0.00028254515054962104,0.011411411411411582,0.008734642145070984,0.019310470738798224,3.710993268891575e-05,0.005936673129135592,0.023214052175429063,0.016833453868001103,0.021485034297919047,0.0011909985582648636,0.0,0.0006388950617880117,0.008726832501861846,0.014447177546631189,0.00022302640668705816,0.002797208517919847,0.023356430155210727,0.006142862931366317,1.1914173661576162e-05
MXL,0.0007541103103426996,0.0052630646646654455,0.036131187600691415,0.020573286170069323,0.010243824247432025,0.013936015442280637,0.01945451286760977,0.00049956249809072,6.268311648418606e-05,0.017397399447126653,0.014046974594506661,0.026872227867775846,0.0003280467947548439,0.01035002537085055,0.03142903482127415,0.023948566348308196,0.02941943883852122,0.0035712608910117277,0.0006388950617880117,0.0,0.004680354521116803,0.021029076986373855,0.00158859711358876,0.004865532840301974,0.0315986943105798,0.010722456178997438,0.0007658550568747539
PEL,0.00927970988893244,0.018579481396666254,0.06589917114909821,0.04289295502781929,0.029446388582649002,0.03393553262850319,0.04392218561546883,0.008373328496856769,0.005901368588666921,0.038814701215429355,0.03350348959503265,0.05206248736332277,0.007510925911611785,0.029480637524670724,0.058303915913415445,0.048213496249437555,0.056598170674457444,0.01618293717371347,0.008726832501861846,0.004680354521116803,0.0,0.04587303898479171,0.011921084914728758,0.016226640177247398,0.05900025856522765,0.029108095432391214,0.00931354494493065
PJL,0.014113263491344948,0.004905906181295858,0.0019764625156356917,4.997066818740368e-06,0.0017319737338125176,0.0007893533550528681,1.875907939434144e-05,0.015345845509935379,0.019001204821468307,0.00019886652768181094,0.0007248788452915806,0.0003164132479941752,0.015844508423478284,0.0018354590067676682,0.0009670286045022934,7.360098128138296e-05,0.0006489865844207738,0.007393282134304135,0.014447177546631189,0.021029076986373855,0.04587303898479171,0.0,0.011263922117992509,0.0009693898344107117,0.000997228201399271,0.0018230001412438536,0.013497945797468698
PUR,0.00016422227392924902,0.0009887145399029974,0.02232618308354651,0.010127354806067567,0.004106379858339901,0.0058539697444336515,0.010370735753619624,0.00031746587550945753,0.0010418838541815065,0.008066333632775658,0.00582679087775801,0.01471321701948478,0.00045406532423604955,0.004016308416460892,0.01812572980085825,0.012645291959701363,0.01699802089167416,0.00036411256585803446,0.00022302640668705816,0.00158859711358876,0.011921084914728758,0.011263922117992509,0.0,0.0023013858563790614,0.018427411885431053,0.0039027261894740814,0.00013090589738387967
SIB,0.00295541685409119,0.000326849315772126,0.0036216077175642235,0.0006246320338898873,1.306514824231895e-07,8.403255128761647e-05,0.0008435520286408114,0.003670121995798386,0.005541465462790857,0.0003247391604165167,8.614045287298771e-05,0.0015057714993197133,0.0048388841160946034,1.565050435550916e-07,0.0022853284350695248,0.0010933412827831394,0.0021439472251287652,0.0008688472051845875,0.002797208517919847,0.004865532840301974,0.016226640177247398,0.0009693898344107117,0.0023013858563790614,0.0,0.0024177539839808173,1.8473949314627802e-07,0.0037605802310359464
STU,0.022488840683144305,0.010769734683521935,0.0001611408757107726,0.0011633648699362685,0.005062166221064692,0.0036395062089911424,0.001260935852459971,0.023591504690815116,0.02746684576001106,0.0021361705898362907,0.003517661453346323,0.00019076195841369147,0.023096327688646015,0.0053575166759729015,1.0740577034174177e-07,0.0005382892858901203,3.96025557103925e-05,0.01407661230619538,0.023356430155210727,0.0315986943105798,0.05900025856522765,0.000997228201399271,0.018427411885431053,0.0024177539839808173,0.0,0.005611038896431512,0.02036416252483152
TSI,0.005760057427232721,0.0008832804285160127,0.007659511971632009,0.0016466073403363579,1.1252401262839914e-06,0.00021360330002110836,0.0014478816027740766,0.006440219942030204,0.008741585959136357,0.000822058345510603,0.00023801300343368788,0.003724003462487969,0.006599823328243048,1.503595662122867e-08,0.005550544647193494,0.0026725756363890876,0.004709020193759863,0.0019285934973362793,0.006142862931366317,0.010722456178997438,0.029108095432391214,0.0018230001412438536,0.0039027261894740814,1.8473949314627802e-07,0.005611038896431512,0.0,0.005153246829226948
YRI,1.6815299088113525e-06,0.0016316924785776837,0.024703528064654964,0.01155072758164465,0.0057517864937598135,0.007241999461532103,0.012714596402395254,3.867035123859617e-05,0.0004290070005137577,0.009525839473981515,0.007083832397892933,0.01638030430965486,9.919375317428008e-05,0.005559160607035756,0.01989211971441358,0.014309560108722835,0.019095043379393464,0.0008717062265212501,1.1914173661576162e-05,0.0007658550568747539,0.00931354494493065,0.013497945797468698,0.00013090589738387967,0.0037605802310359464,0.02036416252483152,0.005153246829226948,0.0
